articulo,topico,score
Artículo 229,Nacionalidad y ciudadanía,0.0016917107859626412
Artículo 229,Derechos fundamentales,0.0016752509400248528
Artículo 229,Autonomía fiscal,0.0016266677994281054
Artículo 229,Banco Central,0.0016146397683769464
Artículo 229,Proceso de creación de leyes,0.0015400182455778122
Artículo 229,Territorios especiales,0.0013455940643325448
Artículo 229,Cambio de Constitución,0.0011502279667183757
Artículo 229,Contraloría general de la república,0.0011335475137457252
Artículo 229,Defensoría del Pueblo y de la Niñez,0.0007620883407071233
Artículo 229,Agencia Nacional de Protección de Datos,0.0006220993236638606
Artículo 229,Sistemas de justicia,0.0005626158090308309
Artículo 229,Ruralidad,0.0004840735055040568
Artículo 229,Autonomías territoriales indígenas,0.0004759131697937846
Artículo 229,Sufragio y sistema electoral,0.00044256553519517183
Artículo 229,Bienes comunes naturales,0.0004283844609744847
Artículo 229,Derechos de la naturaleza,0.00035524103441275656
Artículo 229,Estatuto de los minerales,0.00032984488643705845
Artículo 229,Estatuto de las aguas,0.00026023914688266814
Artículo 229,Defensoría de la Naturaleza,0.00024326333368662745
Artículo 230,Organización territorial,0.1882474720478058
Artículo 230,Región autónoma,0.13567222654819489
Artículo 230,Órganos autónomos constitucionales,0.10708095133304596
Artículo 230,Poder ejecutivo,0.10253893584012985
Artículo 230,Comuna autónoma,0.10055167227983475
Artículo 230,Acciones constitucionales,0.06277678906917572
Artículo 230,Consejo de la Justicia,0.06057271733880043
Artículo 230,Principios y disposiciones generales,0.04989989474415779
Artículo 230,Contraloría general de la república,0.028737587854266167
Artículo 230,Territorios especiales,0.026466958224773407
Artículo 230,Participación y representación,0.0227357167750597
Artículo 230,Provincia,0.019128240644931793
Artículo 230,Buen gobierno y función pública,0.01758834719657898
Artículo 230,Corte Constitucional,0.017432481050491333
Artículo 230,Ministerio Público,0.013772626407444477
Artículo 230,Poder legislativo,0.010426969267427921
Artículo 230,Sistemas de justicia,0.010419683530926704
Artículo 230,Sobre los derechos,0.0033349657896906137
Artículo 230,Defensoría Penal Pública,0.0027860740665346384
Artículo 230,Derechos fundamentales,0.002751488471403718
Artículo 230,Proceso de creación de leyes,0.0019774779211729765
Artículo 230,Nacionalidad y ciudadanía,0.001841850928030908
Artículo 230,Tipos de democracia,0.0016054932493716478
Artículo 230,Banco Central,0.0015919724246487021
Artículo 230,Autonomía fiscal,0.0015556920552626252
Artículo 230,Reforma Constitucional,0.001317167072556913
Artículo 230,Ruralidad,0.001035685301758349
Artículo 230,Cambio de Constitución,0.0008495423826389015
Artículo 230,Agencia Nacional de Protección de Datos,0.0007820535101927817
Artículo 230,Autonomías territoriales indígenas,0.0007706633768975735
Artículo 230,Bienes comunes naturales,0.0007013850845396519
Artículo 230,Defensoría del Pueblo y de la Niñez,0.0006928055081516504
Artículo 230,Estatuto de los minerales,0.0006231016595847905
Artículo 230,Derechos de la naturaleza,0.0005009507876820862
Artículo 230,Estatuto de las aguas,0.000441256066551432
Artículo 230,Sufragio y sistema electoral,0.0004307766503188759
Artículo 230,Defensoría de la Naturaleza,0.0003603591176215559
Artículo 231,Región autónoma,0.20227257907390594
Artículo 231,Poder ejecutivo,0.186555415391922
Artículo 231,Comuna autónoma,0.16397778689861298
Artículo 231,Provincia,0.12251031398773193
Artículo 231,Organización territorial,0.10001962631940842
Artículo 231,Órganos autónomos constitucionales,0.05553692951798439
Artículo 231,Buen gobierno y función pública,0.03686688467860222
Artículo 231,Territorios especiales,0.03429640457034111
Artículo 231,Poder legislativo,0.027926962822675705
Artículo 231,Acciones constitucionales,0.025726111605763435
Artículo 231,Principios y disposiciones generales,0.00839661993086338
Artículo 231,Proceso de creación de leyes,0.008270732127130032
Artículo 231,Participación y representación,0.007793313357979059
Artículo 231,Tipos de democracia,0.002701273886486888
Artículo 231,Nacionalidad y ciudadanía,0.002545613097026944
Artículo 231,Reforma Constitucional,0.0019229311728850007
Artículo 231,Ministerio Público,0.0015513505786657333
Artículo 231,Autonomía fiscal,0.0013654441572725773
Artículo 231,Defensoría Penal Pública,0.0013210233300924301
Artículo 231,Sobre los derechos,0.000936131167691201
Artículo 231,Cambio de Constitución,0.0008924738503992558
Artículo 231,Ruralidad,0.0007509087445214391
Artículo 231,Corte Constitucional,0.0007187013397924602
Artículo 231,Contraloría general de la república,0.0007142788381315768
Artículo 231,Derechos fundamentales,0.0006742750992998481
Artículo 231,Consejo de la Justicia,0.0006318414234556258
Artículo 231,Sistemas de justicia,0.0004803710035048425
Artículo 231,Defensoría de la Naturaleza,0.0004364768392406404
Artículo 231,Autonomías territoriales indígenas,0.0003982973285019398
Artículo 231,Banco Central,0.0003848013002425432
Artículo 231,Derechos de la naturaleza,0.0003468697832431644
Artículo 231,Bienes comunes naturales,0.0002444484271109104
Artículo 231,Defensoría del Pueblo y de la Niñez,0.00022228890156839043
Artículo 231,Estatuto de los minerales,0.0002105557796312496
Artículo 231,Agencia Nacional de Protección de Datos,0.0001860061165643856
Artículo 231,Sufragio y sistema electoral,0.00012963871995452791
Artículo 231,Estatuto de las aguas,8.419290679739788e-05
Artículo 232,Organización territorial,0.3310963213443756
Artículo 232,Órganos autónomos constitucionales,0.11741781234741211
Artículo 232,Territorios especiales,0.08126839995384216
Artículo 232,Acciones constitucionales,0.07008388638496399
Artículo 232,Región autónoma,0.0676296278834343
Artículo 232,Poder ejecutivo,0.06288395822048187
Artículo 232,Principios y disposiciones generales,0.050877343863248825
Artículo 232,Buen gobierno y función pública,0.0343531109392643
Artículo 232,Autonomía fiscal,0.024629008024930954
Artículo 232,Comuna autónoma,0.024593928828835487
Artículo 232,Reforma Constitucional,0.020053356885910034
Artículo 232,Contraloría general de la república,0.019098082557320595
Artículo 232,Poder legislativo,0.01244512852281332
Artículo 232,Nacionalidad y ciudadanía,0.011271393857896328
Artículo 232,Tipos de democracia,0.010435296222567558
Artículo 232,Participación y representación,0.00906173512339592
Artículo 232,Proceso de creación de leyes,0.008734547533094883
Artículo 232,Corte Constitucional,0.007910040207207203
Artículo 232,Cambio de Constitución,0.007343164645135403
Artículo 232,Provincia,0.004118569660931826
Artículo 232,Ruralidad,0.0032205209136009216
Artículo 232,Derechos fundamentales,0.0022937864996492863
Artículo 232,Ministerio Público,0.0020160318817943335
Artículo 232,Sobre los derechos,0.0018828986212611198
Artículo 232,Sistemas de justicia,0.001634790562093258
Artículo 232,Defensoría Penal Pública,0.0015849733026698232
Artículo 232,Derechos de la naturaleza,0.001556656090542674
Artículo 232,Consejo de la Justicia,0.0015239178901538253
Artículo 232,Bienes comunes naturales,0.0013187092263251543
Artículo 232,Banco Central,0.0012858547270298004
Artículo 232,Agencia Nacional de Protección de Datos,0.0011361772194504738
Artículo 232,Autonomías territoriales indígenas,0.0010215038200840354
Artículo 232,Sufragio y sistema electoral,0.0009886097395792603
Artículo 232,Defensoría del Pueblo y de la Niñez,0.000949361186940223
Artículo 232,Estatuto de los minerales,0.000844934256747365
Artículo 232,Defensoría de la Naturaleza,0.0008103400468826294
Artículo 232,Estatuto de las aguas,0.0006262115202844143
Artículo 233,Autonomías territoriales indígenas,0.32186901569366455
Artículo 233,Región autónoma,0.29425036907196045
Artículo 233,Organización territorial,0.08933951705694199
Artículo 233,Comuna autónoma,0.06713033467531204
Artículo 233,Sobre los derechos,0.04414175823330879
Artículo 233,Territorios especiales,0.02684808522462845
Artículo 233,Poder ejecutivo,0.023257026448845863
Artículo 233,Participación y representación,0.01571931503713131
Artículo 233,Órganos autónomos constitucionales,0.011986896395683289
Artículo 233,Derechos fundamentales,0.009917371906340122
Artículo 233,Ministerio Público,0.0068582454696297646
Artículo 233,Provincia,0.006350376643240452
Artículo 233,Poder legislativo,0.005638521630316973
Artículo 233,Buen gobierno y función pública,0.004874240141361952
Artículo 233,Acciones constitucionales,0.004422327969223261
Artículo 233,Ruralidad,0.004106262233108282
Artículo 233,Derechos de la naturaleza,0.004099269397556782
Artículo 233,Proceso de creación de leyes,0.003893494140356779
Artículo 233,Defensoría de la Naturaleza,0.0036172871477901936
Artículo 233,Principios y disposiciones generales,0.003481692634522915
Artículo 233,Tipos de democracia,0.003339563962072134
Artículo 233,Contraloría general de la república,0.003316040150821209
Artículo 233,Sistemas de justicia,0.003129210090264678
Artículo 233,Nacionalidad y ciudadanía,0.0031118018086999655
Artículo 233,Corte Constitucional,0.003053054679185152
Artículo 233,Agencia Nacional de Protección de Datos,0.0030169275123625994
Artículo 233,Consejo de la Justicia,0.0029496517963707447
Artículo 233,Reforma Constitucional,0.002903060056269169
Artículo 233,Banco Central,0.002892792923375964
Artículo 233,Defensoría Penal Pública,0.002884264336898923
Artículo 233,Sufragio y sistema electoral,0.0028639445081353188
Artículo 233,Cambio de Constitución,0.002793173538520932
Artículo 233,Estatuto de los minerales,0.002610055962577462
Artículo 233,Estatuto de las aguas,0.002608679700642824
Artículo 233,Defensoría del Pueblo y de la Niñez,0.0024903342127799988
Artículo 233,Bienes comunes naturales,0.0023793752770870924
Artículo 233,Autonomía fiscal,0.001856634276919067
Artículo 234,Participación y representación,0.17233142256736755
Artículo 234,Proceso de creación de leyes,0.16277095675468445
Artículo 234,Autonomías territoriales indígenas,0.12969017028808594
Artículo 234,Región autónoma,0.11690189689397812
Artículo 234,Comuna autónoma,0.09594088047742844
Artículo 234,Organización territorial,0.0834234207868576
Artículo 234,Órganos autónomos constitucionales,0.06747553497552872
Artículo 234,Sobre los derechos,0.0565367229282856
Artículo 234,Territorios especiales,0.03539329394698143
Artículo 234,Acciones constitucionales,0.022567179054021835
Artículo 234,Principios y disposiciones generales,0.017467115074396133
Artículo 234,Poder legislativo,0.011172310449182987
Artículo 234,Poder ejecutivo,0.004900138359516859
Artículo 234,Derechos fundamentales,0.004685752093791962
Artículo 234,Nacionalidad y ciudadanía,0.002372350310906768
Artículo 234,Ministerio Público,0.0015140048926696181
Artículo 234,Defensoría Penal Pública,0.0014384292298927903
Artículo 234,Tipos de democracia,0.0014063806738704443
Artículo 234,Consejo de la Justicia,0.0013129771687090397
Artículo 234,Cambio de Constitución,0.001131990342400968
Artículo 234,Reforma Constitucional,0.0009242814849130809
Artículo 234,Corte Constitucional,0.0009057266288436949
Artículo 234,Provincia,0.0008733530412428081
Artículo 234,Contraloría general de la república,0.0007889537955634296
Artículo 234,Buen gobierno y función pública,0.0007793506956659257
Artículo 234,Banco Central,0.0007161766407079995
Artículo 234,Sistemas de justicia,0.00062284100567922
Artículo 234,Ruralidad,0.0006220086943358183
Artículo 234,Derechos de la naturaleza,0.0005738838226534426
Artículo 234,Defensoría de la Naturaleza,0.0005655419663526118
Artículo 234,Agencia Nacional de Protección de Datos,0.0005246021319180727
Artículo 234,Sufragio y sistema electoral,0.0004425369843374938
Artículo 234,Estatuto de los minerales,0.0004266261530574411
Artículo 234,Defensoría del Pueblo y de la Niñez,0.0003246328851673752
Artículo 234,Bienes comunes naturales,0.00022751945652998984
Artículo 234,Autonomía fiscal,0.00013363997277338058
Artículo 234,Estatuto de las aguas,0.00011537540558492765
Artículo 235,Órganos autónomos constitucionales,0.15049055218696594
Artículo 235,Territorios especiales,0.13501481711864471
Artículo 235,Región autónoma,0.12146322429180145
Artículo 235,Organización territorial,0.10725932568311691
Artículo 235,Autonomías territoriales indígenas,0.10357969254255295
Artículo 235,Sobre los derechos,0.09482742100954056
Artículo 235,Comuna autónoma,0.05944742262363434
Artículo 235,Acciones constitucionales,0.048538122326135635
Artículo 235,Participación y representación,0.028666021302342415
Artículo 235,Poder ejecutivo,0.0267759021371603
Artículo 235,Poder legislativo,0.021239956840872765
Artículo 235,Proceso de creación de leyes,0.01968836598098278
Artículo 235,Ruralidad,0.01290236134082079
